quality4	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	12	10	9	10	41
2	25	34	45	46	150
3	19	22	51	78	170
4	10	33	43	71	157
All	66	99	148	205	518
