quality5	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	800	1732.1346	1851.5875	1645.6133	1761.4847
2	1408.3599	1034.3511	1509.2981	1147.3849	1263.5946
3	897.5296	1284.615	1249.5537	1331.347	1275.7383
4	1102.426	1222.9633	1178.4919	1104.9435	1138.83
All	1214.2664	1222.3738	1365.6201	1224.6544	1269.1155
