quality4	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	1731.6779	1557.2181	1813.259	1387.9109	1663.3495
2	1101.5682	1050.8811	1363.4363	1009.941	1136.5625
3	1092.5015	1134.4426	964.3399	1035.3601	1025.4803
4	573.55695	708.98145	933.53851	909.04315	897.25598
All	1193.2142	1080.1239	1152.5302	982.63745	1053.6622
