quality2	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	.098089293	.27113527	.1111912	.098472379	.15105554
2	.62142605	.40591741	.60650748	.48294792	.52065331
3	.72162104	.59669203	.56864154	.31574985	.4714227
4	.54987317	.5426023	.6440475	.41266727	.51438779
All	.42041239	.42313603	.50863594	.34637332	.41919553
