quality2	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	455.92496	424.63956	278.23529	644.66663	433.34976
2	1666.8119	3413.2671	4479.6729	2035.5127	3105.0901
3	3044.4949	3092.541	3105.0581	2028.0393	2488.6453
4	713.88965	3416.6814	2396.6882	2820.3909	2750.8
All	1085.3934	2200.6462	2454.0828	2208.0061	2189.7361
