quality2	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	7.4824629	7.3657131	7.3674641	7.6038332	7.4552588
2	7.7043042	7.3596883	6.5566525	7.630394	7.2395072
3	7.0987515	7.6665535	7.1429167	6.8492856	7.0641828
4	6.7340388	7.2507868	6.7010565	7.4203134	7.1402726
All	7.3518815	7.3844047	6.9468942	7.3322811	7.2324328
