quality6	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	0	0	15200	0	7523.9409
2	4288.687	17938.549	18900	7884.2275	9601.2852
3	0	0	15456.479	5335.6738	8919.207
4	16500	12778.779	6398.1968	16395.498	13311.035
All	5959.543	13078.807	13699.377	8291.7949	10123.679
