quality5	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	0	813.52881	557.37872	44.212334	481.30951
2	1501.6741	2117.52	3690.7227	2210.6609	2523.8474
3	3107.541	3237.0818	1419.0327	1996.9939	1994.4658
4	4452.2471	3919.2256	5096.7544	2237.0244	3394.8501
All	2206.0017	2695.6575	2718.8379	2070.4084	2381.5356
