quality4	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	752.87518	1283.2145	539.6593	44.450596	693.5199
2	3299.3362	3988.0823	3515.1892	4033.4536	3810.2192
3	2591.7795	2412.5076	5355.4512	5480.5894	5052.3745
4	7130.0352	6479.0928	6353.9663	6787.0049	6682.3188
All	2888.0439	3628.0576	4701.8794	5706.4834	5023.687
