quality6	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	0	1075.6112	1385.5972	1443.8171	941.68066
2	1867.3242	6082.3281	4860.375	9525.9492	5928.6509
3	1704.0846	3773.3201	7011.5771	4926.0889	5255.5259
4	2400.5042	6043.4897	7529.4507	1319.1542	4117.2432
All	1715.7675	4811.5469	6203.2563	4991.271	4813.7793
