quality5	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	1574.0441	2014.9683	1604.2988	2193.5259	1860.7057
2	1783.0768	1522.593	1070.7201	1368.989	1392.587
3	1195.7086	891.51715	1325.7081	1377.8041	1269.3162
4	1118.9712	1085.9235	1235.087	1012.1771	1103.9402
All	1468.0851	1251.8463	1240.9839	1335.2006	1306.5492
