quality1	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	1010.974	1254.7186	1148.0425	1215.5768	1164.7426
2	899.09766	835.51343	918.07355	866.69055	877.66351
3	612.2171	902.08173	782.32098	739.80579	765.73657
4	227.59686	817.90302	599.16125	577.22089	592.14783
All	935.52136	1075.2252	920.99524	781.87842	899.03125
