quality1	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	7.1496191	7.068594	7.2643871	7.5175929	7.2512131
2	6.4693518	7.0675731	6.2757535	7.2307014	6.7941227
3	6.5808463	6.908114	6.7850289	6.9856753	6.8570261
4	7.2909751	6.7155056	6.5722933	7.3123269	7.0003533
All	6.940608	6.9937387	6.8006353	7.2702751	7.0253086
