quality2	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	1419.9426	2073.3118	2315.6821	2216.9666	2073.9277
2	3173.7019	9253.7646	9681.6855	8487.2549	8506.2275
3	8426.0215	7708.3237	11048.341	10080.854	10127.491
4	13017.081	9973.6484	15887.89	16100.134	15764.14
All	3046.0898	6334.5791	9116.1768	11562.296	9450.9297
