quality3	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	.24119513	.047027618	.10485632	.050356984	.090209782
2	.70105219	.52742946	.63186067	.46726957	.54794037
3	.72170544	.6253683	.57353097	.53618687	.56328166
4	.55076849	.8512587	.56942689	.50722021	.53322721
All	.53610969	.47232533	.5187546	.48201814	.49337271
