quality2	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	1201.5961	1735.2061	2249.3113	1773.6965	1800.2595
2	1716.4752	9026.1367	6569.7285	6609.2231	6779.5952
3	156.98253	3826.9541	8360.5166	7141.9854	7175.7012
4	800	437.59399	14296.634	13722.411	13422.52
All	1275.4299	4777.0444	7815.5381	9228.5605	7705.4629
