quality5	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	9022.418	17209.396	18875.844	13323.09	17131.104
2	14017.408	8967.0723	14381.975	14220.917	13122.702
3	7633.0137	12451.59	10588.267	11455.864	11105.962
4	4952.1602	7240.8037	9726.9121	11678.085	10283.22
All	10691.939	10794.174	12262.257	12241.616	11890.52
