quality2	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	3600.6587	3636.6372	3644.1345	3252.8672	3542.7239
2	8221.0752	13354.634	16089.014	14802.12	14113.876
3	13571.232	10061.407	15330.428	16062.591	15233.174
4	16507.598	26005.486	22474.744	24215.494	23909.203
All	6420.9854	10179.465	13430.194	17946.467	14642.987
