quality6	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	1747.7341	1132.4946	1385.5972	1443.8171	1355.8331
2	3047.5791	8257.8857	5769.981	12192.561	7734.4814
3	4522.3926	5327.5005	8798.665	7816.5693	7499.3921
4	3643.1428	7558.6792	17146.094	3541.9824	6837.2173
All	3184.3193	6340.0303	8641.7451	7499.9585	6874.9033
