quality4	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	0	0	388.9328	1346.1312	872.73541
2	1052.9182	3610.1699	9892.9912	3738.0427	5065.6963
3	0	1163.0464	21683.146	8137.8105	11539.006
4	1057.4583	1207.2112	12538.619	13344.788	12283.027
All	1054.8069	2771.1917	14727.979	9537.7959	10276.785
