quality3	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	1764.5463	2470.9072	2292.5422	1704.0068	2071.2573
2	8600.5586	4671.8774	10894.35	11463.956	9378.0361
3	4675.2769	8953.3369	12456.179	11160.675	10624.772
4	5888.5825	9204.709	15810.288	19160.809	15256.895
All	5427.3457	6672.3198	11517.749	13061.989	10495.92
