quality3	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	2946.6208	454.31952	400.77728	294.22571	878.60583
2	6407.7324	3616.8745	4214.6079	4395.1997	4438.4492
3	8160.2744	7477.1538	6025.0879	4225.8945	5679.3247
4	12882.568	11044.148	8767.6221	5010.9985	7882.4502
All	7484.208	6284.0947	5571.3818	4106.0474	5368.3091
