quality4	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	.29817128	.1597085	.28087872	0	.16308659
2	.69077927	.57444495	.71077943	.44729307	.59747005
3	.75971502	.77310818	.79928297	.37442228	.59989285
4	.89299875	.74060708	.73427999	.51108032	.65584624
All	.73964936	.6711235	.74025917	.42512339	.60210651
