quality6	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	9.0712519	10.38141	8.2202835	10.899564	9.6521864
2	20.408682	9.2014828	19.075294	11.604751	13.609298
3	9.8870773	14.262303	10.575664	12.273281	11.81451
4	6.7232223	8.7379608	6.9410625	7.052403	7.5534811
All	14.124379	10.294689	12.947453	10.917706	11.656848
