quality4	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	0	.12852594	.13915238	0	.090751544
2	.69237083	.49579841	.74603224	.48639598	.58005512
3	.75879532	.66776407	.62512857	.56544983	.59943068
4	1	.87045014	.60688943	.58791119	.60879165
All	.63665861	.56022203	.62062037	.55270845	.57455444
