quality1	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	205.28325	592.70947	351.05856	267.83478	369.47812
2	3354.6384	1172.3734	2888.2781	5155.5918	3191.9873
3	2941.436	2407.6853	2057.8906	1343.92	1894.6335
4	3245.9648	2376.5603	2490.3237	2052.9614	2342.0813
All	1741.0652	1318.2881	1772.6052	1968.9307	1734.0958
