quality6	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	0	8549.0957	23183.117	18747.25	19388.131
2	16802.029	15283.248	16719.248	25400.07	19749.996
3	6302.4766	14070.203	16812.553	11710.676	13842.325
4	7906.5098	6859.3164	10621.752	22280.818	13972.05
All	14662.83	12730.123	16475.592	19109.297	16561.521
