quality2	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	.15199423	.19399123	.11744609	.10036638	.1363339
2	.73633122	.47947907	.60609496	.37208536	.50940746
3	.61025327	.58066601	.50530982	.43778846	.47774133
4	.2379632	.88925487	.46116644	.43970749	.46345744
All	.3889733	.43368128	.41580692	.38966948	.40338093
