quality3	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	1252.9248	939.21704	671.51636	1234.6608	949.15771
2	5193.2456	3912.8289	3493.3584	5661.9131	4501.9043
3	4708.4458	3595.2236	6082.7271	5818.9385	5648.4292
4	6631.5215	6166.9683	6340.1626	7667.2241	7321.5894
All	3615.2917	3365.8381	4488.7134	6363.2124	5260.6221
