quality4	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	724.4234	1494.3716	2517.6875	2189.1953	1842.4795
2	4016.6116	4722.3604	11741.598	10354.211	8502.2227
3	5708.8325	8498.248	11298.653	12318.553	10938.016
4	8717.042	10732.788	13227.92	18259.551	14655.504
All	5472.9521	7689.5684	11645.773	13598.839	11117.38
