quality2	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	7.6493402	7.6766801	7.4399333	7.6093693	7.5782084
2	7.4316783	7.3503699	6.783998	7.397357	7.1920238
3	6.8182726	7.4188161	7.0589027	7.0816908	7.1014075
4	6.6331382	7.0791798	7.8549652	7.0597544	7.2022452
All	7.4783683	7.4629545	7.2336154	7.1948204	7.2757602
