quality6	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	1954	2127.8401	784.86493	1720	1699.2108
2	1777.2969	1152.0952	1526.9512	1759.2179	1522.0903
3	2144.0627	930.35889	1665.7638	837.32556	1264.4431
4	2112.885	758.98877	832.74805	1192.1995	1184.801
All	1963.1733	1136.8248	1484.9576	1256.245	1380.5116
