quality3	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	513.56427	76.772743	340.93985	704.4704	390.20389
2	2417.2964	3705.6187	3921.6733	3075.167	3461.249
3	2970.8281	4559.2104	4362.0747	2669.2053	3443.4294
4	2209.0791	2501.739	2034.1897	3214.5405	2943.5593
All	1635.9823	2860.0171	2996.5989	2859.3601	2836.6238
