quality5	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	11756.099	19114.934	16521.563	25449.393	18564.691
2	28505.143	12083.384	8906.3525	14262.192	14400.586
3	9543.2813	6379.8433	11197.972	11523.25	10517.416
4	5562.708	10816.931	10481.323	8434.9004	9467.4326
All	16806.682	10520.399	10588.519	12323.58	11981.934
