quality2	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	406.43866	892.41528	170.40048	201.09503	448.38626
2	4096.2065	1359.5614	4163.8145	6532.5039	4197.3667
3	3836.8589	2710.1963	2815.4851	1901.5614	2467.7627
4	4164.5244	2377.0955	4044.1726	2811.5015	3220.1208
All	2427.7229	1612.0854	2934.1514	2794.9299	2542.073
