quality6	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	0	0	2072.8967	1443.8171	1951.135
2	4282.1279	5419.4331	3839.9922	4764.814	4657.0615
3	0	1831.3113	5640.4336	5880.1885	5167.1895
4	3999.0154	2110.0535	3104.4199	7804.1436	4243.4297
All	3662.405	3466.2236	4103.2495	5680.1812	4523.8999
