quality5	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	0	0	0	0	0
2	.70751113	.78596562	.62551659	.32262465	.58709264
3	1	.8703264	.86144191	.42708001	.71705103
4	.81914192	.88305807	.66130674	.62316579	.74702752
All	.74096799	.84727067	.73410058	.3933056	.65222275
