quality4	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	14286.084	15461.855	16350.949	12893.48	15028.816
2	10206.861	8396.5889	11369.723	9176.2236	9743.874
3	8167.0039	8604.7754	7673.9492	8454.3857	8229.0547
4	3396.0576	6211.0317	6776.71	7168.4507	6979.0068
All	10054.761	8924.9111	9269.4883	8107.252	8625.0488
