quality4	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	10959.219	15050.85	14155.545	20199.598	15431.07
2	15088.053	10026.558	6737.3076	11649.354	10225.803
3	9599.6162	6552.4585	7522.9209	8525.1992	8094.0361
4	6095.1284	7734.8188	6363.3975	7157.0103	6993.1909
All	10827.119	8742.1445	7258.2661	9252.4248	8758.4795
