quality3	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	4929.105	2925.2268	2693.3196	2007.4629	2938.8528
2	15072.615	8671.2676	15446.968	16145.104	14131.383
3	13775.013	16430.49	16989.158	15290.696	15860.392
4	19083.559	21001.982	24128.816	24233.357	23158.168
All	13404.952	13210.512	16499.355	17206.355	15794.025
