quality2	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	712.92676	1213.2302	575.62152	513.90997	728.9939
2	3123.064	7186.9917	9652.0469	3677.8396	6403.9331
3	5124.5898	3661.7742	5784.8984	3678.1726	4380.4736
4	1665.7424	8916.666	3564.1646	4661.4175	4636.4224
All	2044.7822	4582.2837	4867.0757	3727.1707	4055.1846
