quality4	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	8.7661257	10.920767	8.0318489	8.6704006	9.2560673
2	18.292723	10.043648	13.442555	11.499788	12.551088
3	11.036416	11.231081	9.2819328	9.4108791	9.6191597
4	5.158432	8.4801273	36.533947	8.6212616	18.14443
All	14.911888	10.481465	20.761116	9.7567291	14.106508
