quality5	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	5.4713941	9.3419666	6.8195343	3.8250282	6.9367919
2	10.690126	9.682169	11.290206	10.613988	10.689662
3	10.081076	11.075541	9.7724295	8.9979963	9.8505239
4	5.0301404	12.276286	11.244444	9.7080221	10.184225
All	9.5698957	10.885388	10.547425	9.5359774	10.143227
