quality6	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	0	0	8.0074749	0	6.6363063
2	8.5458164	9.5642977	9.3088598	11.059884	9.9099274
3	0	12.42039	10.374561	10.026654	10.103036
4	0	11.680559	7.5179148	10.739226	9.2575741
All	7.9116111	10.115871	9.3643093	10.247603	9.664731
