quality2	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	11.310334	10.218965	11.048656	11.460819	11.127635
2	9.8551893	10.329011	9.1050348	8.6565065	9.7116785
3	8.5607834	8.7284603	8.500701	10.593909	9.6893263
4	11.728054	8.8074141	9.246644	10.035205	9.8154783
All	11.694586	11.252543	10.576807	10.615369	11.184148
